age,gender,ethnicity,priors_count,charge_severity,decile_score,recidivism
29,Female,Caucasian,1,1,7,1
28,Female,Hispanic,2,1,3,0
31,Male,Hispanic,0,0,1,0
25,Male,African-American,5,1,9,1
36,Male,African-American,4,1,5,0
24,Male,African-American,1,0,5,1
28,Male,Caucasian,5,1,5,0
31,Male,Caucasian,0,0,1,1
23,Male,African-American,0,1,4,0
29,Male,Caucasian,4,0,6,1
51,Male,African-American,11,0,5,1
34,Male,African-American,1,1,5,0
29,Male,African-American,12,1,2,1
39,Male,African-American,13,1,10,1
36,Female,Hispanic,0,0,2,0
59,Male,African-American,15,0,6,1
23,Male,African-American,3,1,8,1
31,Male,African-American,15,1,8,0
53,Male,Caucasian,0,0,1,0
34,Male,African-American,12,1,7,0
63,Female,African-American,1,1,1,0
21,Male,Other,0,1,4,1
21,Female,African-American,0,1,7,1
47,Male,Caucasian,28,1,9,1
34,Male,African-American,7,1,5,1
43,Male,African-American,1,0,1,0
58,Male,Caucasian,4,1,5,1
40,Female,Hispanic,4,1,3,1
36,Male,African-American,16,1,8,1
23,Female,African-American,0,0,4,0
34,Male,African-American,5,1,2,1
56,Male,Caucasian,13,1,2,0
52,Female,Caucasian,0,1,1,0
56,Male,African-American,0,1,2,0
37,Female,African-American,0,0,1,0
50,Female,Caucasian,0,0,1,0
25,Male,African-American,1,1,2,1
22,Male,African-American,0,1,5,1
43,Female,Caucasian,0,0,1,1
30,Male,Caucasian,1,0,2,0
29,Male,Asian,0,1,1,0
24,Male,Caucasian,0,1,2,0
29,Male,African-American,7,0,8,1
27,Female,Caucasian,3,1,3,0
24,Female,Caucasian,0,1,4,0
74,Female,African-American,0,1,1,0
27,Male,African-American,8,0,7,1
37,Male,Hispanic,1,1,2,1
39,Male,African-American,8,1,10,1
29,Male,Caucasian,5,1,2,0
25,Male,African-American,0,0,3,1
35,Female,African-American,5,1,3,0
29,Male,African-American,1,0,6,1
36,Male,Caucasian,1,1,2,0
61,Male,African-American,13,1,4,1
26,Male,Caucasian,2,1,4,0
28,Male,African-American,1,0,5,0
26,Female,African-American,1,1,5,0
39,Female,Caucasian,11,1,6,1
22,Male,African-American,3,1,4,1
28,Male,Caucasian,0,1,3,0
51,Male,Caucasian,1,1,1,1
35,Female,Hispanic,0,0,2,0
23,Female,African-American,0,0,2,0
29,Male,African-American,6,1,6,1
20,Male,Other,0,1,3,1
24,Male,African-American,1,0,9,1
23,Female,Hispanic,2,0,4,0
33,Female,African-American,5,1,7,0
21,Male,Caucasian,1,1,3,1
59,Male,Caucasian,3,0,1,0
26,Male,Caucasian,4,1,4,1
36,Male,Caucasian,0,0,1,0
38,Male,Other,2,1,1,0
19,Male,Caucasian,5,0,9,1
28,Male,Hispanic,2,1,8,0
23,Male,Hispanic,2,1,5,1
21,Male,African-American,1,1,5,1
52,Male,African-American,0,0,1,1
56,Male,African-American,12,1,5,1
40,Male,Caucasian,1,0,4,0
48,Female,Caucasian,8,0,4,1
24,Male,African-American,2,0,6,0
26,Female,African-American,0,1,4,0
59,Male,African-American,5,0,6,0
66,Male,Caucasian,1,1,1,1
54,Female,African-American,6,1,4,0
31,Male,Caucasian,4,0,7,1
34,Male,Caucasian,0,1,3,0
25,Male,African-American,9,1,9,1
47,Male,Caucasian,2,1,4,0
51,Male,African-American,12,1,8,1
25,Male,Caucasian,1,1,3,0
25,Male,Other,0,1,2,1
31,Female,African-American,2,1,2,1
44,Male,Hispanic,2,1,1,1
36,Male,Caucasian,1,1,2,0
77,Male,Caucasian,3,1,1,0
49,Male,Caucasian,0,0,1,0
31,Male,African-American,0,1,7,0
30,Male,Caucasian,1,1,3,0
29,Male,African-American,3,1,9,1
53,Female,Caucasian,6,1,5,1
21,Male,African-American,1,1,9,1
21,Male,African-American,0,1,4,0
27,Female,African-American,1,1,5,1
65,Female,African-American,0,1,1,0
59,Female,Caucasian,0,0,1,0
59,Male,African-American,0,0,1,0
24,Male,African-American,0,0,7,0
40,Male,African-American,0,1,1,0
51,Male,African-American,0,1,1,1
34,Male,African-American,10,1,9,1
30,Male,Hispanic,1,1,2,1
52,Male,African-American,1,1,1,0
29,Male,Caucasian,1,1,4,1
24,Male,African-American,15,1,9,1
38,Male,African-American,2,1,3,1
22,Female,African-American,0,1,8,0
43,Male,African-American,0,1,5,0
32,Male,Caucasian,5,1,9,1
55,Male,African-American,0,1,1,0
26,Male,African-American,2,1,2,0
23,Male,Caucasian,1,0,2,0
47,Female,Other,0,1,1,0
28,Male,Caucasian,1,0,2,1
27,Male,Hispanic,0,1,2,1
61,Male,Hispanic,2,1,4,1
26,Male,African-American,0,1,2,0
41,Male,Hispanic,1,0,1,0
28,Female,Caucasian,1,0,5,1
43,Male,African-American,0,1,5,1
30,Male,Caucasian,3,1,4,0
33,Male,African-American,21,0,7,1
21,Male,Caucasian,0,0,3,0
32,Female,Caucasian,0,0,1,0
22,Male,African-American,1,1,4,1
51,Male,African-American,3,1,1,0
20,Male,African-American,2,1,10,1
35,Male,Caucasian,2,1,3,0
37,Female,African-American,3,1,1,0
28,Male,African-American,0,0,7,1
41,Male,Caucasian,3,0,5,1
24,Male,African-American,0,0,8,1
33,Female,African-American,3,0,4,0
25,Male,African-American,4,1,8,1
30,Female,Caucasian,4,1,6,0
20,Male,African-American,1,1,7,1
42,Female,African-American,1,1,1,0
40,Female,African-American,15,1,7,1
39,Male,African-American,0,1,4,1
21,Male,African-American,0,1,7,0
39,Male,Caucasian,2,1,2,1
24,Male,Caucasian,0,1,2,0
41,Male,African-American,0,1,1,0
39,Male,African-American,1,1,4,0
24,Female,African-American,3,1,8,0
24,Female,African-American,1,1,4,0
29,Male,African-American,0,0,2,1
39,Male,African-American,35,1,10,0
25,Male,Caucasian,2,0,5,1
23,Female,Caucasian,0,1,6,1
22,Male,African-American,1,1,10,1
26,Female,Other,4,0,7,1
26,Male,African-American,3,0,9,1
24,Female,African-American,3,0,6,1
44,Male,African-American,0,0,5,0
36,Male,Caucasian,1,1,2,1
39,Male,Caucasian,10,1,8,1
42,Male,Caucasian,0,1,4,0
45,Male,Caucasian,1,0,1,0
25,Male,African-American,7,1,10,1
28,Female,Caucasian,7,1,9,0
33,Male,Caucasian,0,1,2,0
25,Male,Caucasian,0,0,3,0
32,Male,African-American,5,1,4,0
23,Male,African-American,0,1,7,0
39,Male,Caucasian,0,0,5,0
27,Male,African-American,12,1,8,1
35,Female,Caucasian,4,0,7,0
23,Male,African-American,1,1,5,0
38,Female,African-American,0,0,1,0
30,Male,African-American,4,1,2,0
30,Male,Caucasian,1,1,5,0
30,Female,Caucasian,0,0,8,0
26,Male,African-American,18,1,10,1
31,Male,African-American,2,1,2,0
41,Female,Caucasian,1,0,2,0
34,Male,Other,0,1,2,0
25,Female,African-American,0,0,5,0
26,Female,Caucasian,1,1,6,0
38,Male,African-American,2,1,7,1
37,Female,African-American,0,0,1,0
34,Male,Caucasian,3,0,5,0
44,Male,Hispanic,7,1,3,1
38,Female,Hispanic,0,1,2,0
31,Female,African-American,0,0,6,0
29,Female,Caucasian,0,0,2,0
20,Male,Caucasian,1,1,9,1
22,Male,African-American,0,1,4,0
51,Female,Hispanic,0,0,1,0
24,Male,African-American,2,0,4,1
47,Male,African-American,0,1,8,1
36,Female,African-American,1,1,5,1
21,Male,African-American,1,0,4,0
25,Male,African-American,3,0,10,1
23,Male,African-American,5,1,9,1
23,Male,Other,0,0,3,0
24,Female,Caucasian,0,0,10,0
35,Male,Caucasian,2,1,2,1
23,Female,Hispanic,0,0,4,0
19,Female,African-American,0,0,4,1
32,Male,Caucasian,0,1,1,1
39,Female,Caucasian,0,0,1,1
30,Male,African-American,12,1,9,1
33,Male,African-American,2,1,7,0
20,Male,Caucasian,0,0,3,1
36,Female,Caucasian,0,0,2,0
61,Male,Hispanic,1,1,1,0
29,Male,African-American,8,1,8,1
40,Female,Caucasian,0,1,2,0
53,Male,African-American,4,1,7,0
28,Female,Caucasian,0,0,2,0
38,Male,Hispanic,2,0,2,0
27,Male,African-American,9,1,9,1
55,Male,Caucasian,0,1,3,0
22,Male,African-American,1,0,7,0
34,Female,African-American,1,1,1,0
55,Male,Caucasian,1,0,2,0
24,Male,Hispanic,2,1,8,0
47,Female,African-American,21,0,9,1
41,Male,Other,0,0,1,0
41,Male,Hispanic,0,1,3,0
61,Male,African-American,12,1,3,0
57,Male,African-American,3,1,1,0
38,Female,Caucasian,2,0,3,0
25,Male,Caucasian,13,1,4,1
23,Male,African-American,0,1,2,1
23,Male,Caucasian,3,1,5,0
20,Male,African-American,0,1,3,0
44,Male,Caucasian,1,1,8,0
38,Female,Caucasian,1,0,1,0
56,Male,African-American,5,1,2,1
43,Male,Caucasian,2,1,2,1
22,Male,African-American,0,1,3,1
31,Male,African-American,6,1,9,1
32,Male,Other,0,1,1,0
29,Male,African-American,0,1,6,0
22,Male,African-American,1,1,9,1
23,Male,African-American,3,1,9,1
24,Male,Caucasian,1,1,4,0
45,Male,Other,0,0,1,0
21,Male,African-American,2,1,9,0
29,Female,African-American,0,0,2,0
51,Female,Caucasian,0,0,4,1
36,Male,Hispanic,2,0,2,1
25,Male,African-American,1,1,3,0
46,Male,Hispanic,13,1,3,0
62,Male,African-American,22,1,8,1
25,Male,African-American,0,1,4,1
27,Male,Caucasian,2,1,2,0
49,Male,African-American,0,0,2,0
22,Female,Caucasian,3,1,9,1
34,Female,Caucasian,9,0,10,1
37,Male,Hispanic,1,1,1,0
21,Male,Caucasian,0,1,3,1
51,Male,Caucasian,3,0,1,1
39,Female,Caucasian,2,1,5,1
43,Male,African-American,8,1,3,1
22,Male,African-American,0,0,6,1
28,Female,African-American,4,1,7,0
43,Male,Caucasian,0,1,9,1
27,Male,Caucasian,7,1,8,1
27,Male,Other,0,1,2,1
31,Male,Caucasian,1,1,2,1
28,Female,African-American,0,0,2,0
58,Male,Caucasian,3,0,2,0
22,Male,Caucasian,0,1,4,1
21,Male,Hispanic,0,0,8,1
31,Male,African-American,5,1,4,0
33,Male,African-American,0,1,3,0
26,Male,African-American,6,0,10,1
23,Female,African-American,1,0,5,0
32,Male,Caucasian,11,1,10,0
57,Male,African-American,2,1,2,0
22,Male,Caucasian,0,1,8,0
35,Female,African-American,2,1,2,0
47,Male,Caucasian,1,1,6,1
35,Male,Hispanic,2,1,1,0
29,Male,African-American,17,1,9,1
54,Female,Caucasian,1,0,2,0
29,Male,Caucasian,0,1,8,0
28,Female,Other,0,0,4,1
51,Male,African-American,17,1,8,1
36,Female,African-American,0,0,6,0
35,Male,Caucasian,3,0,4,1
20,Male,African-American,1,1,4,1
25,Male,African-American,0,1,5,0
29,Male,African-American,2,0,5,0
31,Male,Hispanic,0,1,10,1
62,Male,African-American,4,1,1,0
39,Male,Caucasian,0,0,2,0
30,Male,African-American,1,1,4,1
23,Female,African-American,0,1,7,0
23,Female,African-American,1,1,4,0
37,Female,Hispanic,0,0,3,0
30,Male,African-American,21,1,7,1
33,Male,African-American,18,1,9,1
20,Male,Hispanic,0,0,4,1
61,Female,African-American,1,1,6,0
30,Male,African-American,9,1,7,1
23,Male,African-American,1,1,6,0
27,Female,African-American,0,1,3,1
38,Male,African-American,10,0,6,0
42,Male,African-American,1,1,1,0
31,Male,African-American,0,1,3,0
23,Male,African-American,2,1,9,1
31,Male,Caucasian,1,1,3,1
43,Male,African-American,1,0,5,1
39,Male,Caucasian,0,1,3,0
31,Male,African-American,0,0,2,0
22,Male,Caucasian,3,1,7,1
33,Female,African-American,0,1,3,0
21,Male,Caucasian,1,1,5,1
23,Male,African-American,1,1,6,1
29,Female,Caucasian,0,1,4,0
62,Male,Caucasian,2,1,1,0
56,Female,African-American,1,1,2,1
24,Female,African-American,4,1,3,1
44,Female,Caucasian,0,0,1,0
22,Male,African-American,2,1,7,1
28,Female,African-American,4,1,5,1
30,Male,African-American,0,1,5,0
32,Male,Caucasian,1,0,1,1
51,Male,Caucasian,3,1,6,0
21,Male,African-American,0,1,5,0
21,Male,African-American,2,1,9,1
27,Male,African-American,3,1,9,1
28,Male,Hispanic,0,1,4,0
31,Female,African-American,0,1,1,0
33,Male,African-American,0,0,8,1
49,Female,Caucasian,2,1,2,0
41,Female,Other,2,1,3,0
20,Male,Caucasian,0,0,4,0
31,Male,African-American,10,1,6,1
25,Male,African-American,5,1,5,1
23,Male,African-American,4,1,9,1
26,Male,Caucasian,0,0,4,0
45,Female,Asian,6,1,3,1
28,Male,Caucasian,1,0,2,0
28,Female,African-American,13,1,9,1
39,Male,Caucasian,0,1,1,1
59,Male,Hispanic,1,1,2,1
52,Male,African-American,4,0,1,0
36,Male,Hispanic,1,0,5,0
54,Male,Hispanic,5,1,5,0
32,Male,Caucasian,0,1,3,1
54,Male,African-American,3,0,6,0
30,Male,African-American,2,1,3,1
21,Female,African-American,0,0,5,1
25,Male,African-American,2,0,4,1
26,Male,Hispanic,1,1,5,1
22,Male,African-American,0,1,4,0
61,Male,African-American,20,0,2,1
24,Male,Caucasian,2,1,6,0
32,Male,African-American,2,1,8,0
26,Female,Caucasian,2,1,9,1
34,Female,African-American,6,1,3,0
45,Male,African-American,12,0,8,1
22,Male,African-American,1,1,5,1
54,Male,African-American,4,1,3,1
51,Male,African-American,8,0,5,0
28,Male,African-American,0,1,2,0
23,Male,Caucasian,0,1,2,0
30,Male,Caucasian,0,1,2,1
25,Male,African-American,0,0,3,1
25,Male,Caucasian,2,1,5,0
28,Male,Caucasian,2,1,7,0
32,Female,African-American,0,0,1,1
35,Male,African-American,7,1,4,0
49,Male,African-American,0,0,1,1
36,Male,Caucasian,5,1,3,1
33,Male,African-American,16,0,9,1
30,Male,Other,1,1,1,0
58,Female,Caucasian,1,0,2,0
22,Male,African-American,2,1,7,0
28,Male,Caucasian,2,1,3,1
28,Male,Hispanic,0,0,1,1
26,Male,African-American,6,1,10,1
36,Female,Caucasian,3,1,1,1
23,Male,Caucasian,0,1,9,0
22,Male,African-American,0,1,5,1
25,Male,African-American,10,1,9,1
26,Male,African-American,0,1,3,0
25,Male,African-American,1,1,5,0
26,Male,Caucasian,7,1,7,1
40,Male,Native American,2,0,6,0
28,Male,African-American,0,0,2,1
40,Male,Hispanic,1,0,2,0
56,Male,African-American,1,1,1,0
51,Male,Caucasian,3,1,2,0
36,Male,African-American,0,1,4,0
51,Male,Caucasian,0,0,1,0
25,Male,Caucasian,2,1,5,0
22,Male,African-American,1,0,6,0
35,Female,African-American,9,1,8,0
24,Male,Caucasian,0,0,5,1
66,Male,African-American,5,0,2,1
27,Male,African-American,6,0,4,1
22,Male,Caucasian,2,1,9,1
43,Male,Caucasian,2,1,1,0
22,Male,African-American,2,1,6,0
31,Male,African-American,4,0,10,1
23,Female,Caucasian,4,0,9,1
27,Female,Caucasian,0,0,2,1
31,Male,African-American,8,1,9,1
61,Male,African-American,29,1,8,1
25,Male,Caucasian,3,1,7,0
52,Female,Caucasian,0,0,1,0
35,Male,Hispanic,0,1,7,0
24,Female,Caucasian,0,1,5,0
50,Male,African-American,13,0,10,1
57,Male,Other,0,1,1,0
38,Male,Caucasian,2,1,1,0
22,Male,African-American,1,1,3,0
26,Male,Hispanic,1,0,5,0
25,Male,African-American,8,1,10,0
20,Male,African-American,3,1,7,1
34,Male,African-American,2,1,2,0
25,Male,African-American,11,0,9,1
24,Female,Caucasian,0,1,5,0
24,Male,Other,4,1,5,0
49,Male,Caucasian,4,0,6,1
27,Male,African-American,15,1,10,1
28,Male,African-American,10,1,5,1
33,Male,African-American,15,0,5,1
55,Male,Caucasian,0,1,5,0
25,Male,Caucasian,1,1,4,0
47,Male,Caucasian,3,0,3,1
55,Male,African-American,10,0,7,1
22,Male,African-American,0,1,3,1
32,Male,African-American,9,1,8,0
55,Male,Caucasian,0,1,1,0
23,Male,African-American,3,0,5,0
54,Male,Caucasian,2,1,4,1
40,Male,Asian,0,1,1,0
27,Male,African-American,0,0,2,1
36,Male,Caucasian,4,0,1,1
29,Female,African-American,5,1,7,0
45,Female,Caucasian,0,0,1,0
25,Male,Other,2,0,6,0
40,Male,Caucasian,4,1,3,1
38,Male,African-American,7,1,4,1
57,Male,Caucasian,3,1,4,0
26,Male,African-American,3,1,10,1
37,Female,African-American,0,1,1,0
42,Female,African-American,0,0,6,1
41,Male,Caucasian,1,1,1,0
33,Female,Other,0,1,2,0
57,Male,African-American,1,1,1,0
34,Male,African-American,3,0,9,0
29,Male,African-American,1,1,4,1
45,Male,Hispanic,8,1,7,0
22,Male,Caucasian,1,1,4,0
22,Female,African-American,0,0,8,1
42,Male,African-American,5,1,9,1
21,Male,African-American,0,0,4,0
56,Male,Caucasian,1,0,1,0
48,Male,African-American,4,1,3,0
27,Male,Hispanic,1,0,2,0
27,Male,Caucasian,2,1,6,1
34,Male,Hispanic,1,1,2,0
23,Male,African-American,5,1,6,1
47,Male,African-American,3,1,5,1
33,Male,African-American,6,0,3,1
58,Male,Caucasian,1,1,1,0
33,Female,African-American,1,1,5,0
40,Female,African-American,2,0,5,0
22,Male,Caucasian,0,1,5,0
39,Male,Caucasian,2,1,3,0
30,Male,Other,2,1,8,0
23,Female,African-American,3,1,8,0
35,Male,Caucasian,1,1,1,0
22,Male,Hispanic,0,0,2,0
43,Male,African-American,7,1,6,1
37,Male,Hispanic,4,0,4,0
38,Male,African-American,14,1,8,0
26,Male,African-American,2,1,8,1
60,Male,Hispanic,0,1,4,0
39,Female,Caucasian,1,1,4,0
36,Male,African-American,16,0,8,1
25,Male,African-American,1,0,4,0
21,Male,Caucasian,0,0,4,1
28,Female,Hispanic,1,1,3,1
70,Female,Other,0,1,1,0
25,Male,African-American,3,0,9,1
53,Male,African-American,6,1,2,0
37,Male,Caucasian,0,1,6,0
21,Male,African-American,1,1,6,1
28,Male,African-American,1,1,6,0
21,Male,African-American,1,1,6,0
32,Male,African-American,2,1,10,0
56,Male,African-American,0,1,1,0
30,Male,Caucasian,3,0,3,0
27,Male,Caucasian,0,1,8,1
37,Male,Hispanic,6,1,2,1
27,Male,African-American,1,1,8,0
41,Male,African-American,7,0,7,1
30,Female,African-American,7,0,3,1
32,Male,African-American,7,1,8,1
26,Male,Caucasian,7,1,5,0
31,Male,African-American,0,0,4,0
32,Male,African-American,3,1,4,0
34,Female,Caucasian,5,1,5,1
46,Male,African-American,3,1,1,0
24,Male,African-American,1,1,3,1
32,Male,African-American,7,1,6,1
43,Male,Caucasian,6,1,4,1
50,Male,Caucasian,3,1,2,0
30,Male,Caucasian,4,1,4,1
37,Male,African-American,3,0,7,0
31,Male,African-American,12,1,9,1
37,Male,Hispanic,1,1,5,0
21,Male,Caucasian,1,1,6,0
75,Male,Hispanic,1,1,1,0
40,Male,Caucasian,3,0,4,0
53,Female,Caucasian,0,0,1,0
31,Male,Other,6,0,2,1
33,Male,African-American,4,0,3,0
23,Male,African-American,2,1,6,1
22,Female,African-American,0,0,4,0
27,Male,African-American,2,0,3,1
25,Male,African-American,5,0,8,1
24,Male,Caucasian,2,1,2,0
24,Female,African-American,2,1,5,1
26,Female,African-American,1,1,7,0
56,Male,African-American,9,1,4,0
26,Female,African-American,3,1,10,1
26,Male,African-American,7,0,8,1
20,Male,Caucasian,0,1,4,1
27,Male,African-American,4,0,6,1
24,Male,Caucasian,1,1,3,1
26,Male,African-American,8,1,7,1
26,Male,Caucasian,5,0,5,0
54,Male,Hispanic,0,1,1,1
65,Male,Caucasian,3,1,6,0
33,Female,Caucasian,5,0,6,1
64,Male,African-American,13,0,6,0
24,Male,Caucasian,0,1,2,0
35,Male,African-American,29,1,6,0
57,Female,Caucasian,0,0,1,0
46,Female,Caucasian,0,0,1,0
56,Male,African-American,16,1,5,0
39,Female,Caucasian,0,0,2,0
68,Male,Caucasian,4,0,1,0
22,Female,African-American,5,1,9,1
28,Male,African-American,1,0,3,1
39,Male,African-American,19,0,6,1
38,Male,Caucasian,0,0,1,0
25,Female,African-American,3,0,10,0
25,Male,Caucasian,2,1,5,0
21,Male,African-American,3,1,7,1
31,Male,Caucasian,2,1,5,0
33,Male,African-American,3,1,6,1
26,Male,African-American,20,1,10,1
31,Male,African-American,2,1,7,0
35,Female,African-American,13,1,8,0
34,Male,African-American,19,0,8,0
41,Male,Other,31,1,9,1
57,Male,Other,0,0,1,0
42,Female,African-American,1,1,2,0
26,Male,African-American,9,1,10,1
24,Male,Caucasian,1,1,9,0
36,Male,African-American,2,1,6,1
41,Male,African-American,24,1,10,1
27,Male,Caucasian,0,1,2,0
58,Female,Other,0,1,1,1
45,Male,Caucasian,3,1,1,1
34,Male,Caucasian,5,1,2,0
50,Male,Hispanic,0,0,1,0
25,Male,Caucasian,6,1,8,1
24,Male,African-American,2,0,5,1
39,Male,Hispanic,2,0,3,0
27,Male,African-American,2,1,7,0
25,Male,African-American,3,1,3,0
30,Male,Caucasian,2,0,4,1
22,Male,Caucasian,3,1,8,1
27,Male,African-American,0,1,5,0
20,Male,Other,0,1,3,1
41,Male,African-American,19,1,5,1
30,Male,Caucasian,0,1,1,0
24,Male,African-American,3,1,8,0
39,Male,African-American,0,0,1,0
32,Male,African-American,6,1,6,1
32,Female,African-American,3,1,2,1
29,Female,Caucasian,0,1,6,1
37,Male,Other,0,1,1,1
26,Male,African-American,24,1,10,1
24,Male,African-American,2,1,6,1
30,Male,Other,2,1,1,0
20,Male,African-American,4,1,10,1
25,Male,African-American,1,0,6,1
31,Female,Caucasian,0,1,4,1
25,Male,African-American,0,0,5,1
41,Male,Caucasian,0,1,1,1
25,Male,Caucasian,0,1,3,0
25,Male,African-American,2,1,5,1
22,Male,African-American,1,1,4,1
25,Female,African-American,0,1,7,0
38,Male,African-American,0,0,2,0
40,Male,Hispanic,0,1,5,0
49,Female,Caucasian,4,0,2,0
35,Female,Caucasian,2,0,3,0
21,Male,Native American,0,0,6,1
25,Male,Other,0,1,4,0
21,Male,Caucasian,1,1,4,0
24,Female,Caucasian,2,1,4,0
45,Male,Hispanic,1,1,3,0
24,Female,African-American,11,0,9,1
28,Male,Caucasian,3,1,3,0
34,Female,African-American,1,0,9,0
34,Male,African-American,4,1,6,1
57,Male,African-American,8,0,7,0
40,Male,African-American,15,1,9,1
22,Male,African-American,2,0,4,1
37,Male,African-American,3,0,6,1
43,Female,African-American,0,1,6,0
26,Male,African-American,5,1,7,1
24,Male,Caucasian,2,1,3,1
23,Male,African-American,1,1,7,0
56,Male,Caucasian,1,1,1,1
23,Male,African-American,2,1,7,1
43,Male,Caucasian,12,1,6,0
32,Male,Asian,0,0,1,0
21,Male,African-American,0,1,9,1
51,Male,African-American,2,1,3,0
20,Male,African-American,0,0,10,1
39,Male,Caucasian,1,1,1,0
42,Male,African-American,17,1,10,1
58,Male,Hispanic,1,0,1,0
28,Female,Other,1,1,2,0
30,Female,African-American,2,0,3,0
28,Male,Caucasian,4,0,6,1
29,Male,African-American,6,1,6,1
24,Female,Caucasian,9,0,10,1
22,Male,African-American,1,1,9,1
27,Female,African-American,3,1,4,1
50,Male,Caucasian,1,1,2,0
30,Male,African-American,5,0,9,0
28,Male,Caucasian,0,1,2,1
21,Male,African-American,3,1,7,1
26,Male,Hispanic,2,0,1,0
51,Female,Caucasian,0,1,5,0
21,Male,African-American,1,1,7,0
29,Male,Caucasian,0,1,2,1
43,Male,Caucasian,0,0,4,0
22,Male,African-American,1,1,4,0
52,Male,African-American,0,1,7,1
36,Male,African-American,0,1,1,0
24,Male,African-American,0,1,2,0
26,Male,African-American,5,1,6,0
27,Male,African-American,8,0,8,0
19,Male,Caucasian,0,0,8,1
26,Male,Caucasian,2,1,5,0
24,Male,African-American,1,1,4,0
29,Female,African-American,0,1,4,0
29,Female,Caucasian,20,1,10,1
38,Male,African-American,1,1,4,1
34,Male,African-American,5,1,6,0
23,Male,Other,2,1,4,0
26,Male,Other,0,1,5,1
29,Female,African-American,1,0,2,0
24,Male,African-American,1,1,5,0
31,Male,Hispanic,1,1,8,1
50,Male,Caucasian,0,1,1,0
24,Female,African-American,0,0,7,0
31,Female,African-American,0,1,3,0
36,Male,African-American,13,1,9,1
32,Male,African-American,13,0,9,1
63,Male,Caucasian,1,0,1,0
42,Male,African-American,1,0,2,1
22,Male,African-American,0,1,7,0
26,Male,African-American,5,1,7,1
26,Male,African-American,10,1,8,1
30,Male,Hispanic,3,0,5,1
53,Male,Caucasian,3,0,2,1
23,Male,African-American,2,1,6,1
22,Male,Caucasian,0,1,3,0
27,Male,Caucasian,0,0,2,0
21,Female,Other,0,0,4,0
42,Male,Caucasian,2,1,7,1
31,Male,African-American,4,1,5,1
80,Male,Caucasian,0,0,1,0
58,Male,Caucasian,1,0,1,0
68,Male,African-American,6,0,4,0
23,Male,African-American,1,1,8,0
36,Male,African-American,4,1,6,1
24,Male,Caucasian,0,1,10,0
41,Male,Caucasian,2,1,1,0
21,Male,Caucasian,0,1,8,1
26,Male,African-American,3,0,4,1
30,Female,African-American,8,1,7,1
39,Male,Hispanic,0,0,1,1
36,Male,Caucasian,1,1,5,0
21,Male,African-American,0,1,8,1
31,Female,African-American,1,0,5,0
20,Female,African-American,0,1,6,1
49,Male,Caucasian,4,0,8,0
24,Male,Caucasian,0,1,9,0
20,Male,African-American,0,1,8,1
44,Male,Caucasian,1,0,1,0
25,Female,African-American,1,1,3,0
41,Male,Caucasian,11,1,4,1
25,Male,African-American,1,1,2,0
44,Male,Hispanic,0,0,1,0
33,Male,African-American,0,1,1,0
20,Male,African-American,0,1,7,1
21,Male,African-American,1,1,6,1
44,Male,Caucasian,3,1,5,0
23,Male,African-American,1,1,9,1
35,Male,African-American,0,0,8,1
41,Female,African-American,0,0,1,0
